variant,scene_id,query_id,query_type,quality_eligible,hit_at_1,hit_at_3,reciprocal_rank,views_checked,semantic_entries_scanned,input_tokens,elapsed_ms
pose_semantic_merge,outdoor-drone-capture,qv2_143,functional,True,True,True,1.0,4,44,1092,8.0502
pose_semantic_merge,outdoor-drone-capture,qv2_144,functional,True,False,True,0.5,13,135,2741,24.2752
pose_semantic_merge,outdoor-drone-capture,qv2_145,functional,True,True,True,1.0,3,31,744,8.0549
pose_semantic_merge,outdoor-drone-capture,qv2_146,negative,False,False,False,0.0,6,62,1524,12.3033
pose_semantic_merge,outdoor-drone-capture,qv2_147,negative,False,False,False,0.0,6,62,1524,13.2296
pose_semantic_merge,outdoor-drone-capture,qv2_148,negative,False,False,False,0.0,6,62,1524,16.0295
pose_semantic_merge,outdoor-drone-capture,qv2_149,negative,False,False,False,0.0,6,62,1524,13.4897
pose_semantic_merge,outdoor-drone-capture,qv2_150,negative,False,False,False,0.0,6,62,1524,12.085
cursor_agent_mcp,outdoor-drone-capture,qv2_121,simple_object,True,False,True,0.5,9,96,2056,23.5445
cursor_agent_mcp,outdoor-drone-capture,qv2_122,simple_object,True,True,True,1.0,8,85,1562,15.74
cursor_agent_mcp,outdoor-drone-capture,qv2_123,simple_object,True,True,True,1.0,16,169,2984,27.5446
cursor_agent_mcp,outdoor-drone-capture,qv2_124,simple_object,True,False,False,0.0,7,71,1398,17.7693
cursor_agent_mcp,outdoor-drone-capture,qv2_125,simple_object,True,True,True,1.0,3,31,640,6.4594
cursor_agent_mcp,outdoor-drone-capture,qv2_126,attribute,True,False,True,0.5,8,84,1487,10.0083
cursor_agent_mcp,outdoor-drone-capture,qv2_127,attribute,True,True,True,1.0,14,148,2517,19.5277
cursor_agent_mcp,outdoor-drone-capture,qv2_128,attribute,True,True,True,1.0,4,41,789,7.8229
cursor_agent_mcp,outdoor-drone-capture,qv2_129,attribute,True,False,False,0.0,2,21,375,2.617
cursor_agent_mcp,outdoor-drone-capture,qv2_130,attribute,True,False,True,0.333333,8,82,1518,15.1181
cursor_agent_mcp,outdoor-drone-capture,qv2_131,relational,True,True,True,1.0,4,45,826,6.9791
cursor_agent_mcp,outdoor-drone-capture,qv2_132,relational,True,True,True,1.0,7,75,1331,11.0245
cursor_agent_mcp,outdoor-drone-capture,qv2_133,relational,True,False,True,0.5,4,43,849,14.8881
cursor_agent_mcp,outdoor-drone-capture,qv2_134,relational,True,True,True,1.0,3,31,686,8.723
cursor_agent_mcp,outdoor-drone-capture,qv2_135,relational,True,True,True,1.0,2,21,450,5.1713
cursor_agent_mcp,outdoor-drone-capture,qv2_136,multi_hop,True,True,True,1.0,6,64,1318,12.7567
cursor_agent_mcp,outdoor-drone-capture,qv2_137,multi_hop,True,False,False,0.0,16,169,3004,25.5585
cursor_agent_mcp,outdoor-drone-capture,qv2_138,multi_hop,True,False,False,0.25,7,71,1347,15.2633
cursor_agent_mcp,outdoor-drone-capture,qv2_139,multi_hop,True,True,True,1.0,5,50,1065,9.9298
cursor_agent_mcp,outdoor-drone-capture,qv2_140,multi_hop,True,True,True,1.0,2,22,463,7.2
cursor_agent_mcp,outdoor-drone-capture,qv2_141,functional,True,False,False,0.0,2,21,412,2.9873
cursor_agent_mcp,outdoor-drone-capture,qv2_142,functional,True,True,True,1.0,16,169,2984,16.9645
cursor_agent_mcp,outdoor-drone-capture,qv2_143,functional,True,True,True,1.0,4,44,836,5.9626
cursor_agent_mcp,outdoor-drone-capture,qv2_144,functional,True,False,True,0.5,6,60,1087,7.6795
cursor_agent_mcp,outdoor-drone-capture,qv2_145,functional,True,True,True,1.0,3,31,661,5.5136
cursor_agent_mcp,outdoor-drone-capture,qv2_146,negative,False,False,False,0.0,6,62,1185,7.0565
cursor_agent_mcp,outdoor-drone-capture,qv2_147,negative,False,False,False,0.0,6,62,1185,8.9561
cursor_agent_mcp,outdoor-drone-capture,qv2_148,negative,False,False,False,0.0,6,62,1185,9.3777
cursor_agent_mcp,outdoor-drone-capture,qv2_149,negative,False,False,False,0.0,6,62,1185,6.8661
cursor_agent_mcp,outdoor-drone-capture,qv2_150,negative,False,False,False,0.0,6,62,1185,8.1966
