query_id,scene_id,query,method,quality_eligible,hit_at_1,hit_at_3,reciprocal_rank,selected_view_id,views_checked,selected_cluster_ids,query_input_tokens,query_encoder_latency_ms
qv2_122,outdoor-drone,Find the tower or lighthouse,raw_rgbd_hierarchy_clip,True,True,True,1.0,v013,16,raw_cluster_01|raw_cluster_02,7,4.675066
qv2_123,outdoor-drone,Find the open water,flat_clip,True,True,True,1.0,v008,16,,6,4.675066
qv2_123,outdoor-drone,Find the open water,manual_hierarchy_clip,True,True,True,1.0,v008,16,manual_zone_outdoor_drone_open_water_bay|manual_zone_outdoor_drone_city_shoreline,6,4.675066
qv2_123,outdoor-drone,Find the open water,raw_rgbd_hierarchy_clip,True,True,True,1.0,v008,16,raw_cluster_02|raw_cluster_01,6,4.675066
qv2_124,outdoor-drone,Find the distant city skyline,flat_clip,True,False,True,0.5,v012,16,,7,4.675066
qv2_124,outdoor-drone,Find the distant city skyline,manual_hierarchy_clip,True,False,True,0.5,v012,14,manual_zone_outdoor_drone_open_water_bay|manual_zone_outdoor_drone_fortress_island,7,4.675066
qv2_124,outdoor-drone,Find the distant city skyline,raw_rgbd_hierarchy_clip,True,False,True,0.5,v012,16,raw_cluster_01|raw_cluster_02,7,4.675066
qv2_125,outdoor-drone,Find the bridge or long roadway,flat_clip,True,False,False,0.1,v012,16,,8,4.675066
qv2_125,outdoor-drone,Find the bridge or long roadway,manual_hierarchy_clip,True,False,False,0.1111111111111111,v012,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,8,4.675066
qv2_125,outdoor-drone,Find the bridge or long roadway,raw_rgbd_hierarchy_clip,True,False,False,0.1,v012,16,raw_cluster_01|raw_cluster_02,8,4.675066
qv2_126,outdoor-drone,Find the large white fortress buildings,flat_clip,True,True,True,1.0,v013,16,,8,4.675066
qv2_126,outdoor-drone,Find the large white fortress buildings,manual_hierarchy_clip,True,True,True,1.0,v013,8,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_harbor_marina,8,4.675066
qv2_126,outdoor-drone,Find the large white fortress buildings,raw_rgbd_hierarchy_clip,True,True,True,1.0,v013,16,raw_cluster_01|raw_cluster_02,8,4.675066
qv2_127,outdoor-drone,Find the green-blue sea water,flat_clip,True,True,True,1.0,v013,16,,9,4.675066
qv2_127,outdoor-drone,Find the green-blue sea water,manual_hierarchy_clip,True,True,True,1.0,v013,16,manual_zone_outdoor_drone_open_water_bay|manual_zone_outdoor_drone_city_shoreline,9,4.675066
qv2_127,outdoor-drone,Find the green-blue sea water,raw_rgbd_hierarchy_clip,True,True,True,1.0,v013,16,raw_cluster_01|raw_cluster_02,9,4.675066
qv2_128,outdoor-drone,Find the far distant city,flat_clip,True,False,False,0.1,v012,16,,7,4.675066
qv2_128,outdoor-drone,Find the far distant city,manual_hierarchy_clip,True,False,False,0.1,v012,16,manual_zone_outdoor_drone_open_water_bay|manual_zone_outdoor_drone_city_shoreline,7,4.675066
qv2_128,outdoor-drone,Find the far distant city,raw_rgbd_hierarchy_clip,True,False,False,0.1,v012,16,raw_cluster_01|raw_cluster_02,7,4.675066
qv2_129,outdoor-drone,Find the white bright glare,flat_clip,True,False,False,0.125,v013,16,,7,5.652918
qv2_129,outdoor-drone,Find the white bright glare,manual_hierarchy_clip,True,False,False,0.16666666666666666,v013,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,7,5.652918
qv2_129,outdoor-drone,Find the white bright glare,raw_rgbd_hierarchy_clip,True,False,False,0.125,v013,16,raw_cluster_01|raw_cluster_02,7,5.652918
qv2_130,outdoor-drone,Find the rocky island surrounded by water,flat_clip,True,False,False,0.14285714285714285,v012,16,,9,5.652918
qv2_130,outdoor-drone,Find the rocky island surrounded by water,manual_hierarchy_clip,True,False,False,0.14285714285714285,v012,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,9,5.652918
qv2_130,outdoor-drone,Find the rocky island surrounded by water,raw_rgbd_hierarchy_clip,True,False,False,0.14285714285714285,v012,16,raw_cluster_01|raw_cluster_02,9,5.652918
qv2_131,outdoor-drone,Find the tower or lighthouse on the island,flat_clip,True,True,True,1.0,v013,16,,10,5.652918
qv2_131,outdoor-drone,Find the tower or lighthouse on the island,manual_hierarchy_clip,True,True,True,1.0,v013,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,10,5.652918
qv2_131,outdoor-drone,Find the tower or lighthouse on the island,raw_rgbd_hierarchy_clip,True,True,True,1.0,v013,16,raw_cluster_01|raw_cluster_02,10,5.652918
qv2_132,outdoor-drone,Find the white fortress-like building on the island,flat_clip,True,False,False,0.25,v013,16,,12,5.652918
qv2_132,outdoor-drone,Find the white fortress-like building on the island,manual_hierarchy_clip,True,False,False,0.25,v013,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,12,5.652918
qv2_132,outdoor-drone,Find the white fortress-like building on the island,raw_rgbd_hierarchy_clip,True,False,False,0.25,v013,16,raw_cluster_01|raw_cluster_02,12,5.652918
qv2_133,outdoor-drone,Find the coastal city buildings,flat_clip,True,False,False,0.2,v012,16,,7,5.652918
qv2_133,outdoor-drone,Find the coastal city buildings,manual_hierarchy_clip,True,False,False,0.2,v012,8,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_harbor_marina,7,5.652918
qv2_133,outdoor-drone,Find the coastal city buildings,raw_rgbd_hierarchy_clip,True,False,False,0.2,v012,16,raw_cluster_01|raw_cluster_02,7,5.652918
qv2_134,outdoor-drone,Find the bridge or road lines across the bay,flat_clip,True,False,False,0.0625,v012,16,,11,5.652918
qv2_134,outdoor-drone,Find the bridge or road lines across the bay,manual_hierarchy_clip,True,False,False,0.07142857142857142,v012,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,11,5.652918
qv2_134,outdoor-drone,Find the bridge or road lines across the bay,raw_rgbd_hierarchy_clip,True,False,False,0.0625,v012,16,raw_cluster_01|raw_cluster_02,11,5.652918
qv2_135,outdoor-drone,Find the hills behind the city,flat_clip,True,False,True,0.5,v012,16,,8,5.652918
qv2_135,outdoor-drone,Find the hills behind the city,manual_hierarchy_clip,True,False,True,0.5,v012,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,8,5.652918
qv2_135,outdoor-drone,Find the hills behind the city,raw_rgbd_hierarchy_clip,True,False,True,0.5,v012,16,raw_cluster_01|raw_cluster_02,8,5.652918
qv2_136,outdoor-drone,Find the tower or lighthouse in the fortress island area,flat_clip,True,False,True,0.5,v013,16,,12,5.652918
qv2_136,outdoor-drone,Find the tower or lighthouse in the fortress island area,manual_hierarchy_clip,True,False,True,0.5,v013,8,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_harbor_marina,12,5.652918
qv2_136,outdoor-drone,Find the tower or lighthouse in the fortress island area,raw_rgbd_hierarchy_clip,True,False,True,0.5,v013,16,raw_cluster_01|raw_cluster_02,12,5.652918
qv2_137,outdoor-drone,Find the sea water in the open water region,flat_clip,True,False,False,0.07142857142857142,v008,16,,11,5.652918
qv2_137,outdoor-drone,Find the sea water in the open water region,manual_hierarchy_clip,True,False,False,0.07142857142857142,v008,16,manual_zone_outdoor_drone_open_water_bay|manual_zone_outdoor_drone_city_shoreline,11,5.652918
qv2_137,outdoor-drone,Find the sea water in the open water region,raw_rgbd_hierarchy_clip,True,False,False,0.07142857142857142,v008,16,raw_cluster_01|raw_cluster_02,11,5.652918
qv2_138,outdoor-drone,Find the distant city skyline along the distant shoreline,flat_clip,True,True,True,1.0,v002,16,,11,5.652918
qv2_138,outdoor-drone,Find the distant city skyline along the distant shoreline,manual_hierarchy_clip,True,True,True,1.0,v002,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,11,5.652918
qv2_138,outdoor-drone,Find the distant city skyline along the distant shoreline,raw_rgbd_hierarchy_clip,True,True,True,1.0,v002,16,raw_cluster_01|raw_cluster_02,11,5.652918
qv2_139,outdoor-drone,Find the bridge or road lines over bay water,flat_clip,True,False,False,0.07142857142857142,v013,16,,11,5.652918
qv2_139,outdoor-drone,Find the bridge or road lines over bay water,manual_hierarchy_clip,True,False,False,0.08333333333333333,v013,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,11,5.652918
qv2_139,outdoor-drone,Find the bridge or road lines over bay water,raw_rgbd_hierarchy_clip,True,False,False,0.07142857142857142,v013,16,raw_cluster_01|raw_cluster_02,11,5.652918
qv2_140,outdoor-drone,Find the marina or harbor cluster in the marina area,flat_clip,True,False,False,0.16666666666666666,v001,16,,12,5.652918
qv2_140,outdoor-drone,Find the marina or harbor cluster in the marina area,manual_hierarchy_clip,True,False,False,0.16666666666666666,v001,8,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_harbor_marina,12,5.652918
qv2_140,outdoor-drone,Find the marina or harbor cluster in the marina area,raw_rgbd_hierarchy_clip,True,False,False,0.16666666666666666,v001,16,raw_cluster_01|raw_cluster_02,12,5.652918
qv2_141,outdoor-drone,Find a coastal landmark,flat_clip,True,True,True,1.0,v013,16,,6,5.652918
qv2_141,outdoor-drone,Find a coastal landmark,manual_hierarchy_clip,True,True,True,1.0,v013,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,6,5.652918
qv2_141,outdoor-drone,Find a coastal landmark,raw_rgbd_hierarchy_clip,True,True,True,1.0,v013,16,raw_cluster_01|raw_cluster_02,6,5.652918
qv2_142,outdoor-drone,Find an open water area,flat_clip,True,True,True,1.0,v014,16,,7,5.652918
qv2_142,outdoor-drone,Find an open water area,manual_hierarchy_clip,True,True,True,1.0,v014,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,7,5.652918
qv2_142,outdoor-drone,Find an open water area,raw_rgbd_hierarchy_clip,True,True,True,1.0,v014,16,raw_cluster_01|raw_cluster_02,7,5.652918
qv2_143,outdoor-drone,Find a harbor or marina area,flat_clip,True,False,True,0.3333333333333333,v001,16,,8,5.652918
qv2_143,outdoor-drone,Find a harbor or marina area,manual_hierarchy_clip,True,False,True,0.3333333333333333,v001,8,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_harbor_marina,8,5.652918
qv2_143,outdoor-drone,Find a harbor or marina area,raw_rgbd_hierarchy_clip,True,False,True,0.3333333333333333,v001,16,raw_cluster_01|raw_cluster_02,8,5.652918
qv2_144,outdoor-drone,Find the distant city orientation landmark,flat_clip,True,True,True,1.0,v012,16,,8,5.652918
qv2_144,outdoor-drone,Find the distant city orientation landmark,manual_hierarchy_clip,True,True,True,1.0,v012,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,8,5.652918
qv2_144,outdoor-drone,Find the distant city orientation landmark,raw_rgbd_hierarchy_clip,True,True,True,1.0,v012,16,raw_cluster_01|raw_cluster_02,8,5.652918
qv2_145,outdoor-drone,Find a bridge or roadway crossing,flat_clip,True,False,False,0.1111111111111111,v013,16,,8,5.652918
qv2_145,outdoor-drone,Find a bridge or roadway crossing,manual_hierarchy_clip,True,False,False,0.125,v013,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,8,5.652918
qv2_145,outdoor-drone,Find a bridge or roadway crossing,raw_rgbd_hierarchy_clip,True,False,False,0.1111111111111111,v013,16,raw_cluster_01|raw_cluster_02,8,5.652918
qv2_146,outdoor-drone,Find grand piano,flat_clip,False,,,,v013,16,,5,5.652918
qv2_146,outdoor-drone,Find grand piano,manual_hierarchy_clip,False,,,,v013,16,manual_zone_outdoor_drone_open_water_bay|manual_zone_outdoor_drone_city_shoreline,5,5.652918
qv2_146,outdoor-drone,Find grand piano,raw_rgbd_hierarchy_clip,False,,,,v013,16,raw_cluster_01|raw_cluster_02,5,5.652918
qv2_147,outdoor-drone,Find bed,flat_clip,False,,,,v014,16,,4,5.652918
qv2_147,outdoor-drone,Find bed,manual_hierarchy_clip,False,,,,v014,16,manual_zone_outdoor_drone_open_water_bay|manual_zone_outdoor_drone_city_shoreline,4,5.652918
qv2_147,outdoor-drone,Find bed,raw_rgbd_hierarchy_clip,False,,,,v014,16,raw_cluster_02|raw_cluster_01,4,5.652918
qv2_148,outdoor-drone,Find shower,flat_clip,False,,,,v008,16,,4,5.652918
qv2_148,outdoor-drone,Find shower,manual_hierarchy_clip,False,,,,v008,16,manual_zone_outdoor_drone_open_water_bay|manual_zone_outdoor_drone_city_shoreline,4,5.652918
qv2_148,outdoor-drone,Find shower,raw_rgbd_hierarchy_clip,False,,,,v008,16,raw_cluster_02|raw_cluster_01,4,5.652918
qv2_149,outdoor-drone,Find traffic signs,flat_clip,False,,,,v016,16,,5,5.652918
qv2_149,outdoor-drone,Find traffic signs,manual_hierarchy_clip,False,,,,v016,16,manual_zone_outdoor_drone_open_water_bay|manual_zone_outdoor_drone_city_shoreline,5,5.652918
qv2_149,outdoor-drone,Find traffic signs,raw_rgbd_hierarchy_clip,False,,,,v016,16,raw_cluster_01|raw_cluster_02,5,5.652918
qv2_150,outdoor-drone,Find theater stage,flat_clip,False,,,,v001,16,,5,5.652918
qv2_150,outdoor-drone,Find theater stage,manual_hierarchy_clip,False,,,,v001,14,manual_zone_outdoor_drone_fortress_island|manual_zone_outdoor_drone_open_water_bay,5,5.652918
qv2_150,outdoor-drone,Find theater stage,raw_rgbd_hierarchy_clip,False,,,,v001,16,raw_cluster_01|raw_cluster_02,5,5.652918
